name,value,year,lastValue
Amazon,,2006.8,5199.8
Amazon,,2006.9,5270.2
Amazon,,2007,5340.6
Amazon,,2007.1,5411
Amazon,,2007.2,5513.3
Amazon,,2007.3,5615.6
Amazon,,2007.4,5717.9
Amazon,,2007.5,5820.2
Amazon,,2007.6,5922.5
Amazon,,2007.7,6024.8
Amazon,,2007.8,6127.1
Amazon,,2007.9,6229.4
Amazon,,2008,6331.7
Amazon,,2008.1,6434
Amazon,,2008.2,6576.4
Amazon,,2008.3,6718.8
Amazon,,2008.4,6861.2
Amazon,,2008.5,7003.6
Amazon,,2008.6,7146
Amazon,,2008.7,7288.4
Amazon,,2008.8,7430.8
Amazon,,2008.9,7573.2
Amazon,,2009,7715.6
Amazon,,2009.1,7858
Amazon,,2009.2,8038.7
Amazon,,2009.3,8219.4
Amazon,,2009.4,8400.1
Amazon,,2009.5,8580.8
Amazon,,2009.6,8761.5
Amazon,,2009.7,8942.2
Amazon,,2009.8,9122.9
Amazon,,2009.9,9303.6
Amazon,,2010,9484.3
Amazon,,2010.1,9665
Amazon,,2010.2,9974.3
Amazon,,2010.3,10283.6
Amazon,,2010.4,10592.9
Amazon,,2010.5,10902.2
Amazon,,2010.6,11211.5
Amazon,,2010.7,11520.8
Amazon,,2010.8,11830.1
Amazon,,2010.9,12139.4
Amazon,,2011,12448.7
Amazon,,2011.1,12758
Amazon,,2011.2,13344.7
Amazon,,2011.3,13931.4
Amazon,,2011.4,14518.1
Amazon,,2011.5,15104.8
Amazon,,2011.6,15691.5
Amazon,,2011.7,16278.2
Amazon,,2011.8,16864.9
Amazon,,2011.9,17451.6
Amazon,,2012,18038.3
Amazon,,2012.1,18625
Amazon,,2012.2,19124.5
Amazon,,2012.3,19624
Amazon,,2012.4,20123.5
Amazon,,2012.5,20623
Amazon,,2012.6,21122.5
Amazon,,2012.7,21622
Amazon,,2012.8,22121.5
Amazon,,2012.9,22621
Amazon,,2013,23120.5
Amazon,,2013.1,23620
Amazon,,2013.2,24205.8
Amazon,,2013.3,24791.6
Amazon,,2013.4,25377.4
Amazon,,2013.5,25963.2
Amazon,,2013.6,26549
Amazon,,2013.7,27134.8
Amazon,,2013.8,27720.6
Amazon,,2013.9,28306.4
Amazon,,2014,28892.2
Amazon,,2014.1,29478
Amazon,,2014.2,30325
Amazon,,2014.3,31172
Amazon,,2014.4,32019
Amazon,,2014.5,32866
Amazon,,2014.6,33713
Amazon,,2014.7,34560
Amazon,,2014.8,35407
Amazon,,2014.9,36254
Amazon,,2015,37101
Amazon,,2015.1,37948
Amazon,,2015.2,39187
Amazon,,2015.3,40426
Amazon,,2015.4,41665
Amazon,,2015.5,42904
Amazon,,2015.6,44143
Amazon,,2015.7,45382
Amazon,,2015.8,46621
Amazon,,2015.9,47860
Amazon,,2016,49099
Amazon,,2016.1,50338
Amazon,,2016.2,51783.8
Amazon,,2016.3,53229.6
Amazon,,2016.4,54675.4
Amazon,,2016.5,56121.2
Amazon,,2016.6,57567
Amazon,,2016.7,59012.8
Amazon,,2016.8,60458.6
Amazon,,2016.9,61904.4
Amazon,,2017,63350.2
Amazon,,2017.1,64796
Amazon,,2017.2,68392.8
Amazon,,2017.3,71989.6
Amazon,,2017.4,75586.4
Amazon,,2017.5,79183.2
Amazon,,2017.6,82780
Amazon,,2017.7,86376.8
Amazon,,2017.8,89973.6
Amazon,,2017.9,93570.4
Amazon,,2018,97167.2
American Express,,2000,16122
American Express,,2000.1,16122
American Express,,2000.2,16201.7
American Express,,2000.3,16281.4
American Express,,2000.4,16361.1
American Express,,2000.5,16440.8
American Express,,2000.6,16520.5
American Express,,2000.7,16600.2
American Express,,2000.8,16679.9
American Express,,2000.9,16759.6
American Express,,2001,16839.3
American Express,,2001.1,16919
American Express,,2001.2,16855.8
American Express,,2001.3,16792.6
American Express,,2001.4,16729.4
American Express,,2001.5,16666.2
American Express,,2001.6,16603
American Express,,2001.7,16539.8
American Express,,2001.8,16476.6
American Express,,2001.9,16413.4
American Express,,2002,16350.2
American Express,,2002.1,16287
American Express,,2002.2,16341.6
American Express,,2002.3,16396.2
American Express,,2002.4,16450.8
American Express,,2002.5,16505.4
American Express,,2002.6,16560
American Express,,2002.7,16614.6
American Express,,2002.8,16669.2
American Express,,2002.9,16723.8
American Express,,2003,16778.4
American Express,,2003.1,16833
American Express,,2003.2,16918
American Express,,2003.3,17003
American Express,,2003.4,17088
American Express,,2003.5,17173
American Express,,2003.6,17258
American Express,,2003.7,17343
American Express,,2003.8,17428
American Express,,2003.9,17513
American Express,,2004,17598
American Express,,2004.1,17683
American Express,,2004.2,17770.6
American Express,,2004.3,17858.2
American Express,,2004.4,17945.8
American Express,,2004.5,18033.4
American Express,,2004.6,18121
American Express,,2004.7,18208.6
American Express,,2004.8,18296.2
American Express,,2004.9,18383.8
American Express,,2005,18471.4
American Express,,2005.1,18559
American Express,,2005.2,18667.2
American Express,,2005.3,18775.4
American Express,,2005.4,18883.6
American Express,,2005.5,18991.8
American Express,,2005.6,19100
American Express,,2005.7,19208.2
American Express,,2005.8,19316.4
American Express,,2005.9,19424.6
American Express,,2006,19532.8
American Express,,2006.1,19641
American Express,,2006.2,19759.6
American Express,,2006.3,19878.2
American Express,,2006.4,19996.8
American Express,,2006.5,20115.4
American Express,,2006.6,20234
American Express,,2006.7,20352.6
American Express,,2006.8,20471.2
American Express,,2006.9,20589.8
American Express,,2007,20708.4
American Express,,2007.1,20827
American Express,,2007.2,20938.3
American Express,,2007.3,21049.6
American Express,,2007.4,21160.9
American Express,,2007.5,21272.2
American Express,,2007.6,21383.5
American Express,,2007.7,21494.8
American Express,,2007.8,21606.1
American Express,,2007.9,21717.4
American Express,,2008,21828.7
American Express,,2008.1,21940
American Express,,2008.2,21243.1
American Express,,2008.3,20546.2
American Express,,2008.4,19849.3
American Express,,2008.5,19152.4
American Express,,2008.6,18455.5
American Express,,2008.7,17758.6
American Express,,2008.8,17061.7
American Express,,2008.9,16364.8
American Express,,2009,15667.9
American Express,,2009.1,14971
American Express,,2009.2,14868.3
American Express,,2009.3,14765.6
American Express,,2009.4,14662.9
American Express,,2009.5,14560.2
American Express,,2009.6,14457.5
American Express,,2009.7,14354.8
American Express,,2009.8,14252.1
American Express,,2009.9,14149.4
American Express,,2010,14046.7
American Express,,2010.1,13944
American Express,,2010.2,14006.8
American Express,,2010.3,14069.6
American Express,,2010.4,14132.4
American Express,,2010.5,14195.2
American Express,,2010.6,14258
American Express,,2010.7,14320.8
American Express,,2010.8,14383.6
American Express,,2010.9,14446.4
American Express,,2011,14509.2
American Express,,2011.1,14572
American Express,,2011.2,14685
American Express,,2011.3,14798
American Express,,2011.4,14911
American Express,,2011.5,15024
American Express,,2011.6,15137
American Express,,2011.7,15250
American Express,,2011.8,15363
American Express,,2011.9,15476
American Express,,2012,15589
American Express,,2012.1,15702
American Express,,2012.2,15896.4
American Express,,2012.3,16090.8
American Express,,2012.4,16285.2
American Express,,2012.5,16479.6
American Express,,2012.6,16674
American Express,,2012.7,16868.4
American Express,,2012.8,17062.8
American Express,,2012.9,17257.2
American Express,,2013,17451.6
American Express,,2013.1,17646
American Express,,2013.2,17832.4
American Express,,2013.3,18018.8
American Express,,2013.4,18205.2
American Express,,2013.5,18391.6
American Express,,2013.6,18578
American Express,,2013.7,18764.4
American Express,,2013.8,18950.8
American Express,,2013.9,19137.2
American Express,,2014,19323.6
American Express,,2014.1,19510
American Express,,2014.2,19451.2
American Express,,2014.3,19392.4
American Express,,2014.4,19333.6
American Express,,2014.5,19274.8
American Express,,2014.6,19216
American Express,,2014.7,19157.2
American Express,,2014.8,19098.4
American Express,,2014.9,19039.6
American Express,,2015,18980.8
American Express,,2015.1,18922
American Express,,2015.2,18865.6
American Express,,2015.3,18809.2
American Express,,2015.4,18752.8
American Express,,2015.5,18696.4
American Express,,2015.6,18640
American Express,,2015.7,18583.6
American Express,,2015.8,18527.2
American Express,,2015.9,18470.8
American Express,,2016,18414.4
American Express,,2016.1,18358
American Express,,2016.2,18300.9
American Express,,2016.3,18243.8
American Express,,2016.4,18186.7
American Express,,2016.5,18129.6
American Express,,2016.6,18072.5
American Express,,2016.7,18015.4
American Express,,2016.8,17958.3
American Express,,2016.9,17901.2
American Express,,2017,17844.1
American Express,,2017.1,17787
American Express,,2017.2,17922.2
American Express,,2017.3,18057.4
American Express,,2017.4,18192.6
American Express,,2017.5,18327.8
American Express,,2017.6,18463
American Express,,2017.7,18598.2
American Express,,2017.8,18733.4
American Express,,2017.9,18868.6
American Express,,2018,19003.8
Apple,,2000,6594
Apple,,2000.1,6594
Apple,,2000.2,6481
Apple,,2000.3,6368
Apple,,2000.4,6255
Apple,,2000.5,6142
Apple,,2000.6,6029
Apple,,2000.7,5916
Apple,,2000.8,5803
Apple,,2000.9,5690
Apple,,2001,5577
Apple,,2001.1,5464
Apple,,2001.2,5449.2
Apple,,2001.3,5434.4
Apple,,2001.4,5419.6
Apple,,2001.5,5404.8
Apple,,2001.6,5390
Apple,,2001.7,5375.2
Apple,,2001.8,5360.4
Apple,,2001.9,5345.6
Apple,,2002,5330.8
Apple,,2002.1,5316
Apple,,2002.2,5339.8
Apple,,2002.3,5363.6
Apple,,2002.4,5387.4
Apple,,2002.5,5411.2
Apple,,2002.6,5435
Apple,,2002.7,5458.8
Apple,,2002.8,5482.6
Apple,,2002.9,5506.4
Apple,,2003,5530.2
Apple,,2003.1,5554
Apple,,2003.2,5685.7
Apple,,2003.3,5817.4
Apple,,2003.4,5949.1
Apple,,2003.5,6080.8
Apple,,2003.6,6212.5
Apple,,2003.7,6344.2
Apple,,2003.8,6475.9
Apple,,2003.9,6607.6
Apple,,2004,6739.3
Apple,,2004.1,6871
Apple,,2004.2,6982.4
Apple,,2004.3,7093.8
Apple,,2004.4,7205.2
Apple,,2004.5,7316.6
Apple,,2004.6,7428
Apple,,2004.7,7539.4
Apple,,2004.8,7650.8
Apple,,2004.9,7762.2
Apple,,2005,7873.6
Apple,,2005.1,7985
Apple,,2005.2,8099.5
Apple,,2005.3,8214
Apple,,2005.4,8328.5
Apple,,2005.5,8443
Apple,,2005.6,8557.5
Apple,,2005.7,8672
Apple,,2005.8,8786.5
Apple,,2005.9,8901
Apple,,2006,9015.5
Apple,,2006.1,9130
Apple,,2006.2,9320.7
Apple,,2006.3,9511.4
Apple,,2006.4,9702.1
Apple,,2006.5,9892.8
Apple,,2006.6,10083.5
Apple,,2006.7,10274.2
Apple,,2006.8,10464.9
Apple,,2006.9,10655.6
Apple,,2007,10846.3
Apple,,2007.1,11037
Apple,,2007.2,11305.7
Apple,,2007.3,11574.4
Apple,,2007.4,11843.1
Apple,,2007.5,12111.8
Apple,,2007.6,12380.5
Apple,,2007.7,12649.2
Apple,,2007.8,12917.9
Apple,,2007.9,13186.6
Apple,,2008,13455.3
Apple,,2008.1,13724
Apple,,2008.2,13894.9
Apple,,2008.3,14065.8
Apple,,2008.4,14236.7
Apple,,2008.5,14407.6
Apple,,2008.6,14578.5
Apple,,2008.7,14749.4
Apple,,2008.8,14920.3
Apple,,2008.9,15091.2
Apple,,2009,15262.1
Apple,,2009.1,15433
Apple,,2009.2,16004
Apple,,2009.3,16575
Apple,,2009.4,17146
Apple,,2009.5,17717
Apple,,2009.6,18288
Apple,,2009.7,18859
Apple,,2009.8,19430
Apple,,2009.9,20001
Apple,,2010,20572
Apple,,2010.1,21143
Apple,,2010.2,22377.9
Apple,,2010.3,23612.8
Apple,,2010.4,24847.7
Apple,,2010.5,26082.6
Apple,,2010.6,27317.5
Apple,,2010.7,28552.4
Apple,,2010.8,29787.3
Apple,,2010.9,31022.2
Apple,,2011,32257.1
Apple,,2011.1,33492
Apple,,2011.2,37799.6
Apple,,2011.3,42107.2
Apple,,2011.4,46414.8
Apple,,2011.5,50722.4
Apple,,2011.6,55030
Apple,,2011.7,59337.6
Apple,,2011.8,63645.2
Apple,,2011.9,67952.8
Apple,,2012,72260.4
Apple,,2012.1,76568
Apple,,2012.2,78742.8
Apple,,2012.3,80917.6
Apple,,2012.4,83092.4
Apple,,2012.5,85267.2
Apple,,2012.6,87442
Apple,,2012.7,89616.8
Apple,,2012.8,91791.6
Apple,,2012.9,93966.4
Apple,,2013,96141.2
Apple,,2013.1,98316
Apple,,2013.2,100370.7
Apple,,2013.3,102425.4
Apple,,2013.4,104480.1
Apple,,2013.5,106534.8
Apple,,2013.6,108589.5
Apple,,2013.7,110644.2
Apple,,2013.8,112698.9
Apple,,2013.9,114753.6
Apple,,2014,116808.3
Apple,,2014.1,118863
Apple,,2014.2,124004.3
Apple,,2014.3,129145.6
Apple,,2014.4,134286.9
Apple,,2014.5,139428.2
Apple,,2014.6,144569.5
Apple,,2014.7,149710.8
Apple,,2014.8,154852.1
Apple,,2014.9,159993.4
Apple,,2015,165134.7
Apple,,2015.1,170276
Apple,,2015.2,171060.3
Apple,,2015.3,171844.6
Apple,,2015.4,172628.9
Apple,,2015.5,173413.2
Apple,,2015.6,174197.5
Apple,,2015.7,174981.8
Apple,,2015.8,175766.1
Apple,,2015.9,176550.4
Apple,,2016,177334.7
Apple,,2016.1,178119
Apple,,2016.2,178722.5
Apple,,2016.3,179326
Apple,,2016.4,179929.5
Apple,,2016.5,180533
Apple,,2016.6,181136.5
Apple,,2016.7,181740
Apple,,2016.8,182343.5
Apple,,2016.9,182947
Apple,,2017,183550.5
Apple,,2017.1,184154
Apple,,2017.2,187186.6
Apple,,2017.3,190219.2
Apple,,2017.4,193251.8
Apple,,2017.5,196284.4
Apple,,2017.6,199317
Apple,,2017.7,202349.6
Apple,,2017.8,205382.2
Apple,,2017.9,208414.8
Apple,,2018,211447.4
Audi,,2000,NA
Audi,,2000.1,NA
Audi,,2000.2,NA
Audi,,2000.3,NA
Audi,,2000.4,NA
Audi,,2000.5,NA
Audi,,2000.6,NA
Audi,,2000.7,NA
Audi,,2000.8,NA
Audi,,2000.9,NA
Audi,,2001,NA
Audi,,2001.1,NA
Audi,,2001.2,NA
Audi,,2001.3,NA
Audi,,2001.4,NA
Audi,,2001.5,NA
Audi,,2001.6,NA
Audi,,2001.7,NA
Audi,,2001.8,NA
Audi,,2001.9,NA
Audi,,2002,NA
Audi,,2002.1,NA
Audi,,2002.2,NA
Audi,,2002.3,NA
Audi,,2002.4,NA
Audi,,2002.5,NA
Audi,,2002.6,NA
Audi,,2002.7,NA
Audi,,2002.8,NA
Audi,,2002.9,NA
Audi,,2003,NA
Audi,,2003.1,NA
Audi,,2003.2,NA
Audi,,2003.3,NA
Audi,,2003.4,NA
Audi,,2003.5,NA
Audi,,2003.6,NA
Audi,,2003.7,NA
Audi,,2003.8,NA
Audi,,2003.9,NA
Audi,,2004,3288
Audi,,2004.1,3288
Audi,,2004.2,3327.8
Audi,,2004.3,3367.6
Audi,,2004.4,3407.4
Audi,,2004.5,3447.2
Audi,,2004.6,3487
Audi,,2004.7,3526.8
Audi,,2004.8,3566.6
Audi,,2004.9,3606.4
Audi,,2005,3646.2
Audi,,2005.1,3686
Audi,,2005.2,3733.9
Audi,,2005.3,3781.8
Audi,,2005.4,3829.7
Audi,,2005.5,3877.6
Audi,,2005.6,3925.5
Audi,,2005.7,3973.4
Audi,,2005.8,4021.3
Audi,,2005.9,4069.2
Audi,,2006,4117.1
Audi,,2006.1,4165
Audi,,2006.2,4235.1
Audi,,2006.3,4305.2
Audi,,2006.4,4375.3
Audi,,2006.5,4445.4
Audi,,2006.6,4515.5
Audi,,2006.7,4585.6
Audi,,2006.8,4655.7
Audi,,2006.9,4725.8
Audi,,2007,4795.9
Audi,,2007.1,4866
Audi,,2007.2,4920.1
Audi,,2007.3,4974.2
Audi,,2007.4,5028.3
Audi,,2007.5,5082.4
Audi,,2007.6,5136.5
Audi,,2007.7,5190.6
Audi,,2007.8,5244.7
Audi,,2007.9,5298.8
Audi,,2008,5352.9
Audi,,2008.1,5407
Audi,,2008.2,5367.3
Audi,,2008.3,5327.6
Audi,,2008.4,5287.9
Audi,,2008.5,5248.2
Audi,,2008.6,5208.5
Audi,,2008.7,5168.8
Audi,,2008.8,5129.1
Audi,,2008.9,5089.4
Audi,,2009,5049.7
Audi,,2009.1,5010
Audi,,2009.2,5055.1
Audi,,2009.3,5100.2
Audi,,2009.4,5145.3
Audi,,2009.5,5190.4
Audi,,2009.6,5235.5
Audi,,2009.7,5280.6
Audi,,2009.8,5325.7
Audi,,2009.9,5370.8
Audi,,2010,5415.9
Audi,,2010.1,5461
Audi,,2010.2,5532
Audi,,2010.3,5603
Audi,,2010.4,5674
Audi,,2010.5,5745
Audi,,2010.6,5816
Audi,,2010.7,5887
Audi,,2010.8,5958
Audi,,2010.9,6029
Audi,,2011,6100
Audi,,2011.1,6171
Audi,,2011.2,6273.5
Audi,,2011.3,6376
Audi,,2011.4,6478.5
Audi,,2011.5,6581
Audi,,2011.6,6683.5
Audi,,2011.7,6786
Audi,,2011.8,6888.5
Audi,,2011.9,6991
Audi,,2012,7093.5
Audi,,2012.1,7196
Audi,,2012.2,7253.1
Audi,,2012.3,7310.2
Audi,,2012.4,7367.3
Audi,,2012.5,7424.4
Audi,,2012.6,7481.5
Audi,,2012.7,7538.6
Audi,,2012.8,7595.7
Audi,,2012.9,7652.8
Audi,,2013,7709.9
Audi,,2013.1,7767
Audi,,2013.2,7973.4
Audi,,2013.3,8179.8
Audi,,2013.4,8386.2
Audi,,2013.5,8592.6
Audi,,2013.6,8799
Audi,,2013.7,9005.4
Audi,,2013.8,9211.8
Audi,,2013.9,9418.2
Audi,,2014,9624.6
Audi,,2014.1,9831
Audi,,2014.2,9880.7
Audi,,2014.3,9930.4
Audi,,2014.4,9980.1
Audi,,2014.5,10029.8
Audi,,2014.6,10079.5
Audi,,2014.7,10129.2
Audi,,2014.8,10178.9
Audi,,2014.9,10228.6
Audi,,2015,10278.3
Audi,,2015.1,10328
Audi,,2015.2,10475.1
Audi,,2015.3,10622.2
Audi,,2015.4,10769.3
Audi,,2015.5,10916.4
Audi,,2015.6,11063.5
Audi,,2015.7,11210.6
Audi,,2015.8,11357.7
Audi,,2015.9,11504.8
Audi,,2016,11651.9
Audi,,2016.1,11799
Audi,,2016.2,11821.4
Audi,,2016.3,11843.8
Audi,,2016.4,11866.2
Audi,,2016.5,11888.6
Audi,,2016.6,11911
Audi,,2016.7,11933.4
Audi,,2016.8,11955.8
Audi,,2016.9,11978.2
Audi,,2017,12000.6
Audi,,2017.1,12023
Audi,,2017.2,12039.4
Audi,,2017.3,12055.8
Audi,,2017.4,12072.2
Audi,,2017.5,12088.6
Audi,,2017.6,12105
Audi,,2017.7,12121.4
Audi,,2017.8,12137.8
Audi,,2017.9,12154.2
Audi,,2018,12170.6
AXA,,2000,NA
AXA,,2000.1,NA
AXA,,2000.2,NA
AXA,,2000.3,NA
AXA,,2000.4,NA
AXA,,2000.5,NA
AXA,,2000.6,NA
AXA,,2000.7,NA
AXA,,2000.8,NA
AXA,,2000.9,NA
AXA,,2001,NA
AXA,,2001.1,NA
AXA,,2001.2,NA
AXA,,2001.3,NA
AXA,,2001.4,NA
AXA,,2001.5,NA
AXA,,2001.6,NA
AXA,,2001.7,NA
AXA,,2001.8,NA
AXA,,2001.9,NA
AXA,,2002,NA
AXA,,2002.1,NA
AXA,,2002.2,NA
AXA,,2002.3,NA
AXA,,2002.4,NA
AXA,,2002.5,NA
AXA,,2002.6,NA
AXA,,2002.7,NA
AXA,,2002.8,NA
AXA,,2002.9,NA
AXA,,2003,NA
AXA,,2003.1,NA
AXA,,2003.2,NA
AXA,,2003.3,NA
AXA,,2003.4,NA
AXA,,2003.5,NA
AXA,,2003.6,NA
AXA,,2003.7,NA
AXA,,2003.8,NA
AXA,,2003.9,NA
AXA,,2004,NA
AXA,,2004.1,NA
AXA,,2004.2,NA
AXA,,2004.3,NA
AXA,,2004.4,NA
AXA,,2004.5,NA
AXA,,2004.6,NA
AXA,,2004.7,NA
AXA,,2004.8,NA
AXA,,2004.9,NA
AXA,,2005,NA
AXA,,2005.1,NA
AXA,,2005.2,NA
AXA,,2005.3,NA
AXA,,2005.4,NA
AXA,,2005.5,NA
AXA,,2005.6,NA
AXA,,2005.7,NA
AXA,,2005.8,NA
AXA,,2005.9,NA
AXA,,2006,NA
AXA,,2006.1,NA
AXA,,2006.2,NA
AXA,,2006.3,NA
AXA,,2006.4,NA
AXA,,2006.5,NA
AXA,,2006.6,NA
AXA,,2006.7,NA
AXA,,2006.8,NA
AXA,,2006.9,NA
AXA,,2007,7327
AXA,,2007.1,7327
AXA,,2007.2,7294.4
AXA,,2007.3,7261.8
AXA,,2007.4,7229.2
AXA,,2007.5,7196.6
AXA,,2007.6,7164
AXA,,2007.7,7131.4
AXA,,2007.8,7098.8
AXA,,2007.9,7066.2
AXA,,2008,7033.6
AXA,,2008.1,7001
AXA,,2008.2,6953.4
AXA,,2008.3,6905.8
AXA,,2008.4,6858.2
AXA,,2008.5,6810.6
AXA,,2008.6,6763
AXA,,2008.7,6715.4
AXA,,2008.8,6667.8
AXA,,2008.9,6620.2
AXA,,2009,6572.6
AXA,,2009.1,6525
AXA,,2009.2,6541.9
AXA,,2009.3,6558.8
AXA,,2009.4,6575.7
AXA,,2009.5,6592.6
AXA,,2009.6,6609.5
AXA,,2009.7,6626.4
AXA,,2009.8,6643.3
AXA,,2009.9,6660.2
AXA,,2010,6677.1
AXA,,2010.1,6694
AXA,,2010.2,6694
AXA,,2010.3,6694
AXA,,2010.4,6694
AXA,,2010.5,6694
AXA,,2010.6,6694
AXA,,2010.7,6694
AXA,,2010.8,6694
AXA,,2010.9,6694
AXA,,2011,6694
AXA,,2011.1,6694
AXA,,2011.2,6699.4
AXA,,2011.3,6704.8
AXA,,2011.4,6710.2
AXA,,2011.5,6715.6
AXA,,2011.6,6721
AXA,,2011.7,6726.4
AXA,,2011.8,6731.8
AXA,,2011.9,6737.2
AXA,,2012,6742.6
AXA,,2012.1,6748
AXA,,2012.2,6782.8
AXA,,2012.3,6817.6
AXA,,2012.4,6852.4
AXA,,2012.5,6887.2
AXA,,2012.6,6922
AXA,,2012.7,6956.8
AXA,,2012.8,6991.6
AXA,,2012.9,7026.4
AXA,,2013,7061.2
AXA,,2013.1,7096
AXA,,2013.2,7198.4
AXA,,2013.3,7300.8
AXA,,2013.4,7403.2
AXA,,2013.5,7505.6
AXA,,2013.6,7608
AXA,,2013.7,7710.4
AXA,,2013.8,7812.8
AXA,,2013.9,7915.2
AXA,,2014,8017.6
AXA,,2014.1,8120
AXA,,2014.2,8233.4
AXA,,2014.3,8346.8
AXA,,2014.4,8460.2
AXA,,2014.5,8573.6
AXA,,2014.6,8687
AXA,,2014.7,8800.4
AXA,,2014.8,8913.8
AXA,,2014.9,9027.2
AXA,,2015,9140.6
AXA,,2015.1,9254
AXA,,2015.2,9386.5
AXA,,2015.3,9519
AXA,,2015.4,9651.5
AXA,,2015.5,9784
AXA,,2015.6,9916.5
AXA,,2015.7,10049
AXA,,2015.8,10181.5
AXA,,2015.9,10314
AXA,,2016,10446.5
AXA,,2016.1,10579
AXA,,2016.2,10628.4
AXA,,2016.3,10677.8
AXA,,2016.4,10727.2
AXA,,2016.5,10776.6
AXA,,2016.6,10826
AXA,,2016.7,10875.4
AXA,,2016.8,10924.8
AXA,,2016.9,10974.2
AXA,,2017,11023.6
AXA,,2017.1,11073
AXA,,2017.2,11077.5
AXA,,2017.3,11082
AXA,,2017.4,11086.5
AXA,,2017.5,11091
AXA,,2017.6,11095.5
AXA,,2017.7,11100
AXA,,2017.8,11104.5
AXA,,2017.9,11109
AXA,,2018,11113.5
Banco Santander,,2000,NA
Banco Santander,,2000.1,NA
Banco Santander,,2000.2,NA
Banco Santander,,2000.3,NA
Banco Santander,,2000.4,NA
Banco Santander,,2000.5,NA
Banco Santander,,2000.6,NA
Banco Santander,,2000.7,NA
Banco Santander,,2000.8,NA
Banco Santander,,2000.9,NA
Banco Santander,,2001,NA
Banco Santander,,2001.1,NA
Banco Santander,,2001.2,NA
Banco Santander,,2001.3,NA
Banco Santander,,2001.4,NA
Banco Santander,,2001.5,NA
Banco Santander,,2001.6,NA
Banco Santander,,2001.7,NA
Banco Santander,,2001.8,NA
Banco Santander,,2001.9,NA
Banco Santander,,2002,NA
Banco Santander,,2002.1,NA
Banco Santander,,2002.2,NA
Banco Santander,,2002.3,NA
Banco Santander,,2002.4,NA
Banco Santander,,2002.5,NA
Banco Santander,,2002.6,NA
Banco Santander,,2002.7,NA
Banco Santander,,2002.8,NA
Banco Santander,,2002.9,NA
Banco Santander,,2003,NA
Banco Santander,,2003.1,NA
Banco Santander,,2003.2,NA
Banco Santander,,2003.3,NA
Banco Santander,,2003.4,NA
Banco Santander,,2003.5,NA
Banco Santander,,2003.6,NA
Banco Santander,,2003.7,NA
Banco Santander,,2003.8,NA
Banco Santander,,2003.9,NA
Banco Santander,,2004,NA
Banco Santander,,2004.1,NA
Banco Santander,,2004.2,NA
Banco Santander,,2004.3,NA
Banco Santander,,2004.4,NA
Banco Santander,,2004.5,NA
Banco Santander,,2004.6,NA
Banco Santander,,2004.7,NA
Banco Santander,,2004.8,NA
Banco Santander,,2004.9,NA
Banco Santander,,2005,NA
Banco Santander,,2005.1,NA
Banco Santander,,2005.2,NA
Banco Santander,,2005.3,NA
Banco Santander,,2005.4,NA
Banco Santander,,2005.5,NA
Banco Santander,,2005.6,NA
Banco Santander,,2005.7,NA
Banco Santander,,2005.8,NA
Banco Santander,,2005.9,NA
Banco Santander,,2006,NA
Banco Santander,,2006.1,NA
Banco Santander,,2006.2,NA
Banco Santander,,2006.3,NA
Banco Santander,,2006.4,NA
Banco Santander,,2006.5,NA
Banco Santander,,2006.6,NA
Banco Santander,,2006.7,NA
Banco Santander,,2006.8,NA
Banco Santander,,2006.9,NA
Banco Santander,,2007,NA
Banco Santander,,2007.1,NA
Banco Santander,,2007.2,NA
Banco Santander,,2007.3,NA
Banco Santander,,2007.4,NA
Banco Santander,,2007.5,NA
Banco Santander,,2007.6,NA
Banco Santander,,2007.7,NA
Banco Santander,,2007.8,NA
Banco Santander,,2007.9,NA
Banco Santander,,2008,NA
Banco Santander,,2008.1,NA
Banco Santander,,2008.2,NA
Banco Santander,,2008.3,NA
Banco Santander,,2008.4,NA
Banco Santander,,2008.5,NA
Banco Santander,,2008.6,NA
Banco Santander,,2008.7,NA
Banco Santander,,2008.8,NA
Banco Santander,,2008.9,NA
Banco Santander,,2009,NA
Banco Santander,,2009.1,NA
Banco Santander,,2009.2,NA
Banco Santander,,2009.3,NA
Banco Santander,,2009.4,NA
Banco Santander,,2009.5,NA
Banco Santander,,2009.6,NA
Banco Santander,,2009.7,NA
Banco Santander,,2009.8,NA
Banco Santander,,2009.9,NA
Banco Santander,,2010,4846
Banco Santander,,2010.1,4846
Banco Santander,,2010.2,4870.2
Banco Santander,,2010.3,4894.4
Banco Santander,,2010.4,4918.6
Banco Santander,,2010.5,4942.8
Banco Santander,,2010.6,4967
Banco Santander,,2010.7,4991.2
Banco Santander,,2010.8,5015.4
Banco Santander,,2010.9,5039.6
Banco Santander,,2011,5063.8
Banco Santander,,2011.1,5088
Banco Santander,,2011.2,5056.3
Banco Santander,,2011.3,5024.6
Banco Santander,,2011.4,4992.9
Banco Santander,,2011.5,4961.2
Banco Santander,,2011.6,4929.5
Banco Santander,,2011.7,4897.8
Banco Santander,,2011.8,4866.1
Banco Santander,,2011.9,4834.4
Banco Santander,,2012,4802.7
Banco Santander,,2012.1,4771
Banco Santander,,2012.2,4759.9
Banco Santander,,2012.3,4748.8
Banco Santander,,2012.4,4737.7
Banco Santander,,2012.5,4726.6
Banco Santander,,2012.6,4715.5
Banco Santander,,2012.7,4704.4
Banco Santander,,2012.8,4693.3
Banco Santander,,2012.9,4682.2
Banco Santander,,2013,4671.1
